1,200345,200345,"18:27:25.282"
4,200120,200120,"18:27:25.892"
2,200022,200022,"18:28:23.409"
2,200062,200062,"18:28:27.943"
2,200500,200500,"18:30:46.660"
3,200030,200030,"18:30:53.414"
2,200393,200393,"18:31:05.947"
4,200091,200091,"18:31:58.750"
4,200091,200091,"18:32:44.919"
2,200306,200306,"18:32:45.122"
4,200091,200091,"18:32:54.420"
4,200118,200118,"18:33:26.122"
2,200392,200392,"18:33:48.270"
2,200022,200022,"18:35:03.286"
3,200385,200385,"18:37:05.813"
2,200071,200071,"18:37:24.437"
2,200071,200071,"18:37:35.186"
4,200005,200005,"18:38:00.605"
4,200246,200246,"18:39:00.189"
3,200071,200071,"18:40:48.194"
2,200339,200339,"18:41:21.386"
2,200010,200010,"18:41:23.196"
1,200062,200062,"18:41:36.607"
3,200500,200500,"18:42:01.559"
2,200156,200156,"18:42:03.204"
4,200069,200069,"18:42:07.872"
4,200062,200062,"18:42:18.819"
2,200120,200120,"18:42:27.701"
3,200120,200120,"18:42:41.951"
3,200062,200062,"18:43:50.455"
2,200385,200385,"18:44:12.449"
4,200320,200320,"18:44:18.937"
4,200455,200455,"18:44:43.688"
3,200120,200120,"18:45:13.695"
3,200246,200246,"18:45:36.203"
4,200069,200069,"18:45:39.864"
1,200246,200246,"18:46:12.462"
4,200062,200062,"18:46:35.445"
4,200071,200071,"18:47:22.716"
4,200071,200071,"18:47:25.767"
4,200071,200071,"18:47:28.820"
4,200071,200071,"18:47:31.966"
3,200071,200071,"18:47:35.122"
2,200071,200071,"18:47:38.362"
2,200392,200392,"18:48:25.210"
2,200320,200320,"18:48:33.719"
1,200393,200393,"18:49:44.717"
1,200156,200156,"18:49:54.228"
3,200339,200339,"18:50:08.462"
4,200339,200339,"18:50:11.905"
2,200461,200461,"18:50:21.432"
4,200339,200339,"18:50:32.725"
3,200339,200339,"18:50:38.701"
2,200461,200461,"18:50:51.492"
2,200122,200122,"18:50:55.146"
3,200069,200069,"18:51:11.150"
4,200071,200071,"18:51:18.661"
4,200071,200071,"18:51:21.924"
4,200071,200071,"18:51:25.163"
4,200071,200071,"18:51:28.411"
4,200071,200071,"18:51:32.667"
4,200071,200071,"18:51:35.729"
4,200071,200071,"18:51:38.951"
4,200071,200071,"18:51:42.201"
4,200071,200071,"18:51:45.230"
4,200071,200071,"18:51:48.480"
4,200071,200071,"18:51:58.831"
4,200071,200071,"18:52:01.876"
4,200071,200071,"18:52:04.924"
4,200071,200071,"18:52:10.731"
4,200071,200071,"18:52:14.452"
3,200071,200071,"18:52:29.687"
2,200071,200071,"18:52:32.731"
2,200071,200071,"18:52:35.961"
3,200071,200071,"18:52:38.982"
2,200071,200071,"18:52:42.233"
3,200071,200071,"18:52:45.484"
2,200071,200071,"18:52:48.537"
3,200071,200071,"18:52:51.573"
2,200071,200071,"18:52:54.733"
3,200071,200071,"18:52:57.877"
3,200071,200071,"18:53:00.911"
2,200062,200062,"18:53:03.960"
2,200071,200071,"18:53:04.158"
3,200071,200071,"18:53:07.410"
2,200071,200071,"18:53:10.644"
3,200071,200071,"18:53:13.887"
2,200071,200071,"18:53:16.943"
4,200385,200385,"18:53:17.984"
1,200393,200393,"18:53:18.355"
2,200306,200306,"18:53:20.484"
1,200062,200062,"18:53:25.660"
2,200246,200246,"18:53:29.132"
2,200339,200339,"18:53:52.659"
2,200246,200246,"18:53:58.947"
4,200003,200003,"19:00:12.380"
2,200500,200500,"19:10:47.735"
2,200141,200141,"19:10:48.380"
3,200038,200038,"19:11:05.540"
3,200062,200062,"19:11:05.791"
2,200306,200306,"19:11:06.405"
2,200156,200156,"19:11:07.414"
2,200015,200015,"19:11:32.978"
3,200047,200047,"19:11:52.446"
4,200392,200392,"19:12:23.695"
2,200068,200068,"19:12:24.515"
4,200030,200030,"19:12:24.527"
3,200393,200393,"19:12:24.796"
2,200060,200060,"19:12:25.460"
3,200010,200010,"19:12:25.525"
1,200007,200007,"19:12:25.793"
3,200071,200071,"19:12:25.933"
2,200461,200461,"19:12:42.963"
3,200120,200120,"19:12:49.545"
3,200138,200138,"19:12:53.794"
4,200320,200320,"19:13:17.477"
3,200022,200022,"19:13:18.480"
2,200315,200315,"19:13:51.752"
1,200339,200339,"19:13:55.798"
2,200020,200020,"19:13:59.500"
1,200342,200342,"19:13:59.877"
4,200455,200455,"19:15:17.530"
2,200069,200069,"19:15:20.411"
2,200345,200345,"19:15:27.125"
1,200385,200385,"19:15:33.303"
2,200118,200118,"19:15:37.530"
2,200374,200374,"19:15:38.686"
4,200246,200246,"19:15:46.399"
2,200122,200122,"19:15:47.417"
3,200005,200005,"19:16:05.711"
2,200050,200050,"19:16:47.258"
3,200093,200093,"19:17:14.451"
2,200500,200500,"19:20:12.745"
2,200141,200141,"19:20:13.670"
2,200156,200156,"19:20:36.819"
4,200038,200038,"19:20:36.876"
3,200062,200062,"19:20:37.569"
2,200306,200306,"19:20:38.504"
