1,200018,200018,"12:25:34.398",1,1
2,200337,200337,"12:28:06.984",1,2
2,200051,200051,"12:28:45.729",1,2
1,200440,200440,"12:31:01.407",1,1
2,200396,200396,"12:31:25.757",1,2
2,200022,200022,"12:31:27.175",1,2
2,200490,200490,"12:31:31.249",1,2
2,200468,200468,"12:31:34.491",1,2
1,200371,200371,"12:32:30.538",1,1
2,200197,200197,"12:33:32.000",1,2
2,200078,200078,"12:35:19.901",1,2
2,200466,200466,"12:35:38.762",1,2
2,200451,200451,"12:35:40.515",1,2
1,200319,200319,"12:35:59.150",1,1
2,200358,200358,"12:36:04.118",1,2
1,200364,200364,"12:36:17.711",1,1
3,200394,200394,"12:37:10.234",1,3
1,200139,200139,"12:37:11.190",1,1
1,200384,200384,"12:37:18.519",1,1
2,200406,200406,"12:37:47.520",1,2
2,200342,200342,"12:39:00.654",1,2
1,200446,200446,"12:39:52.374",1,1
2,200454,200454,"12:40:20.779",1,2
1,200137,200137,"12:40:47.777",1,1
3,200315,200315,"12:41:06.270",1,3
3,200338,200338,"12:41:44.537",1,3
3,200423,200423,"12:42:38.991",1,3
2,200478,200478,"12:42:45.271",1,2
2,200012,200012,"12:43:44.128",1,2
2,200273,200273,"12:44:19.250",1,2
2,200467,200467,"12:44:19.828",1,2
1,200232,200232,"12:45:04.539",1,1
2,200356,200356,"12:45:12.289",1,2
1,200125,200125,"12:45:16.372",1,1
2,200470,200470,"12:46:19.878",1,2
3,200359,200359,"12:46:34.713",1,3
1,200465,200465,"12:46:37.291",1,1
1,200433,200433,"12:47:02.284",1,1
3,200062,200062,"12:48:10.201",1,3
2,200324,200324,"12:48:52.993",1,2
1,200049,200049,"12:49:27.823",1,1
1,200331,200331,"12:50:40.496",1,1
2,200314,200314,"12:50:41.514",1,2
2,200380,200380,"12:52:00.804",1,2
2,200458,200458,"12:53:25.250",1,2
1,200354,200354,"12:53:55.260",1,1
2,200129,200129,"12:53:55.559",1,2
3,200075,200075,"12:56:07.901",1,3
2,200096,200096,"12:56:23.315",1,2
2,200308,200308,"12:56:35.306",1,2
2,200439,200439,"12:57:47.690",1,2
2,200452,200452,"12:57:56.635",1,2
2,200448,200448,"12:58:03.680",1,2
1,200379,200379,"12:58:05.764",1,1
2,200459,200459,"12:58:55.536",1,2
2,200484,200484,"13:00:34.318",1,2
3,200401,200401,"13:00:41.212",1,3
2,200413,200413,"13:00:41.415",1,2
2,200471,200471,"13:01:48.430",1,2
2,200336,200336,"13:02:22.310",1,2
1,200003,200003,"13:03:14.457",1,1
2,200191,200191,"13:03:36.545",1,2
2,200361,200361,"13:03:45.582",1,2
4,200395,200395,"13:03:47.917",1,4
3,200339,200339,"13:04:50.388",1,3
3,200340,200340,"13:04:53.300",1,3
3,200288,200288,"13:04:59.309",1,3
2,200386,200386,"13:05:21.834",1,2
1,200464,200464,"13:05:40.587",1,1
2,200190,200190,"13:06:37.758",1,2
2,200346,200346,"13:07:04.941",1,2
2,200246,200246,"13:07:06.340",1,2
2,200417,200417,"13:08:00.342",1,2
2,200455,200455,"13:08:22.930",1,2
2,200120,200120,"13:09:22.530",1,2
2,200476,200476,"13:09:34.227",1,2
1,200350,200350,"13:09:39.915",1,1
1,200393,200393,"13:10:07.895",1,1
3,200355,200355,"13:11:39.800",1,3
2,200141,200141,"13:12:06.392",1,2
3,200500,200500,"13:12:51.813",1,3
3,200445,200445,"13:12:56.304",1,3
2,200131,200131,"13:13:04.603",1,2
3,200015,200015,"13:13:45.989",1,3
1,200440,200440,"13:14:43.983",1,1
3,200256,200256,"13:15:02.608",1,3
1,200437,200437,"13:15:39.169",1,1
2,200490,200490,"13:16:14.264",1,2
2,200396,200396,"13:16:14.667",1,2
2,200370,200370,"13:16:46.339",1,2
2,200051,200051,"13:19:12.367",1,2
1,200326,200326,"13:20:05.120",1,1
2,200405,200405,"13:21:27.129",1,2
2,200451,200451,"13:21:30.371",1,2
3,200022,200022,"13:21:52.469",1,3
2,200387,200387,"13:22:06.124",1,2
2,200371,200371,"13:23:36.955",1,2
2,200323,200323,"13:23:44.874",1,2
2,200482,200482,"13:23:57.376",1,2
1,200384,200384,"13:24:10.862",1,1
1,200364,200364,"13:24:13.694",1,1
3,200406,200406,"13:24:35.591",1,3
3,200468,200468,"13:25:54.499",1,3
2,200197,200197,"13:26:36.633",1,2
2,200139,200139,"13:26:59.245",1,2
3,200432,200432,"13:27:49.885",1,3
2,200345,200345,"13:27:51.802",1,2
1,200137,200137,"13:27:58.980",1,1
3,200394,200394,"13:31:36.382",1,3
2,200467,200467,"13:31:40.644",1,2
3,200423,200423,"13:31:43.499",1,3
2,200342,200342,"13:31:43.894",1,2
2,200358,200358,"13:31:47.359",1,2
1,200282,200282,"13:31:51.402",1,1
2,200273,200273,"13:32:12.645",1,2
2,200383,200383,"13:33:26.398",1,2
3,200403,200403,"13:34:26.294",1,3
2,200470,200470,"13:34:32.390",1,2
2,200434,200434,"13:34:33.649",1,2
2,200047,200047,"13:34:59.154",1,2
2,200186,200186,"13:35:25.536",1,2
2,200380,200380,"13:35:47.878",1,2
1,200433,200433,"13:37:09.385",1,1
2,200078,200078,"13:38:30.490",1,2
2,200012,200012,"13:38:37.909",1,2
2,200458,200458,"13:38:39.801",1,2
1,200018,200018,"13:38:58.159",1,1
1,200354,200354,"13:39:07.384",1,1
1,200232,200232,"13:40:45.538",1,1
1,200125,200125,"13:41:22.256",1,1
4,200466,200466,"13:41:43.113",1,4
2,200465,200465,"13:43:36.328",1,2
2,200356,200356,"13:43:41.169",1,2
4,200439,200439,"13:43:57.426",1,4
3,200359,200359,"13:43:59.654",1,3
2,200281,200281,"13:44:01.279",1,2
1,200129,200129,"13:44:58.277",1,1
2,200351,200351,"13:45:08.220",1,2
3,200075,200075,"13:46:28.533",1,3
2,200324,200324,"13:47:11.323",1,2
2,200413,200413,"13:47:43.984",1,2
2,200484,200484,"13:47:45.179",1,2
1,200446,200446,"13:47:58.367",1,1
2,200448,200448,"13:49:30.433",1,2
1,200471,200471,"13:50:47.310",1,1
1,200361,200361,"13:50:48.127",1,1
1,200459,200459,"13:52:06.687",1,1
1,200003,200003,"13:53:41.126",1,1
1,200190,200190,"13:54:06.620",1,1
2,200401,200401,"13:54:34.316",1,2
1,200464,200464,"13:54:53.573",1,1
3,200096,200096,"13:55:12.648",1,3
1,200450,200450,"13:55:13.510",1,1
2,200338,200338,"13:55:21.376",1,2
2,200417,200417,"13:55:56.893",1,2
2,200337,200337,"13:57:05.930",1,2
2,200336,200336,"13:57:44.868",1,2
2,200395,200395,"13:57:50.353",1,2
2,200339,200339,"13:58:13.675",1,2
2,200440,200440,"13:58:26.667",1,2
1,200393,200393,"13:58:48.820",1,1
1,200319,200319,"13:58:51.707",1,1
1,200133,200133,"14:00:50.205",1,1
2,200314,200314,"14:01:02.207",1,2
2,200315,200315,"14:01:04.932",1,2
2,200490,200490,"14:01:40.208",1,2
2,200396,200396,"14:01:40.654",1,2
2,200478,200478,"14:02:30.590",1,2
2,200049,200049,"14:03:07.713",1,2
3,200500,200500,"14:04:49.338",1,3
3,200120,200120,"14:05:19.966",1,3
1,200451,200451,"14:07:52.897",1,1
3,200062,200062,"14:08:58.217",1,3
3,200355,200355,"14:08:59.722",1,3
2,200051,200051,"14:09:10.180",1,2
2,200131,200131,"14:10:21.726",1,2
2,200246,200246,"14:11:13.229",1,2
1,200406,200406,"14:11:25.228",1,1
1,200384,200384,"14:11:26.600",1,1
4,200256,200256,"14:11:35.980",1,4
3,200022,200022,"14:12:20.640",1,3
1,200364,200364,"14:13:34.129",1,1
2,200370,200370,"14:13:40.218",1,2
2,200454,200454,"14:13:59.894",1,2
2,200437,200437,"14:14:15.907",1,2
2,200191,200191,"14:14:52.399",1,2
1,200371,200371,"14:15:15.237",1,1
1,200137,200137,"14:15:41.683",1,1
3,200386,200386,"14:16:12.490",1,3
3,200379,200379,"14:16:27.109",1,3
2,200139,200139,"14:17:39.201",1,2
2,200340,200340,"14:18:24.742",1,2
1,200326,200326,"14:19:01.894",1,1
3,200468,200468,"14:19:02.714",1,3
1,200273,200273,"14:19:20.745",1,1
2,200197,200197,"14:19:26.246",1,2
2,200380,200380,"14:19:36.746",1,2
2,200467,200467,"14:19:55.842",1,2
2,200141,200141,"14:20:23.636",1,2
2,200387,200387,"14:20:45.497",1,2
2,200423,200423,"14:21:28.000",1,2
3,200470,200470,"14:23:24.252",1,3
3,200458,200458,"14:24:09.593",1,3
1,200354,200354,"14:24:47.256",1,1
1,200342,200342,"14:25:20.788",1,1
3,200394,200394,"14:26:35.420",1,3
1,200452,200452,"14:26:53.670",1,1
1,200346,200346,"14:27:22.732",1,1
3,200015,200015,"14:27:45.120",1,3
2,200288,200288,"14:28:14.130",1,2
2,200455,200455,"14:28:30.674",1,2
1,200358,200358,"14:28:59.709",1,1
1,200331,200331,"14:29:23.221",1,1
2,200433,200433,"14:30:06.517",1,2
2,200476,200476,"14:30:44.145",1,2
4,200439,200439,"14:31:03.206",1,4
2,200445,200445,"14:33:52.961",1,2
2,200413,200413,"14:34:08.155",1,2
2,200484,200484,"14:34:22.270",1,2
2,200323,200323,"14:34:47.898",1,2
2,200129,200129,"14:36:36.531",1,2
2,200075,200075,"14:36:38.813",1,2
1,200232,200232,"14:37:55.768",1,1
2,200361,200361,"14:38:36.166",1,2
2,200012,200012,"14:38:57.289",1,2
1,200125,200125,"14:40:14.168",1,1
1,200471,200471,"14:40:19.270",1,1
1,200465,200465,"14:41:10.122",1,1
1,200190,200190,"14:41:11.541",1,1
3,200356,200356,"14:41:49.430",1,3
3,200345,200345,"14:41:55.760",1,3
2,200448,200448,"14:41:56.778",1,2
2,200440,200440,"14:42:19.293",1,2
2,200078,200078,"14:43:28.855",1,2
2,200417,200417,"14:43:33.450",1,2
3,200359,200359,"14:43:49.741",1,3
1,200003,200003,"14:44:06.548",1,1
1,200350,200350,"14:44:25.436",1,1
1,200464,200464,"14:45:01.500",1,1
1,200459,200459,"14:45:16.800",1,1
2,200324,200324,"14:46:58.304",1,2
2,200396,200396,"14:47:20.288",1,2
1,200490,200490,"14:47:20.680",1,1
1,200393,200393,"14:48:04.301",1,1
2,200401,200401,"14:48:47.487",1,2
2,200186,200186,"14:49:20.967",1,2
1,200466,200466,"14:51:18.657",1,1
2,200383,200383,"14:51:54.359",1,2
1,200395,200395,"14:52:48.713",1,1
2,200339,200339,"14:52:53.568",1,2
2,200096,200096,"14:54:21.397",1,2
1,200403,200403,"14:54:27.720",1,1
1,200018,200018,"14:54:38.240",1,1
1,200451,200451,"14:54:53.820",1,1
2,200446,200446,"14:55:11.700",1,2
2,200282,200282,"14:55:19.603",1,2
2,200434,200434,"14:55:23.822",1,2
2,200047,200047,"14:55:31.573",1,2
2,200432,200432,"14:56:47.520",1,2
1,200406,200406,"14:57:27.576",1,1
1,200336,200336,"14:57:52.614",1,1
3,200500,200500,"14:58:05.202",1,3
1,200384,200384,"14:59:21.581",1,1
2,200051,200051,"15:02:07.341",1,2
1,200364,200364,"15:02:41.130",1,1
2,200022,200022,"15:02:43.449",1,2
1,200137,200137,"15:02:47.293",1,1
2,200450,200450,"15:03:21.818",1,2
2,200380,200380,"15:03:46.839",1,2
3,200281,200281,"15:05:40.102",1,3
4,200120,200120,"15:06:53.812",1,4
1,200273,200273,"15:06:55.228",1,1
3,200355,200355,"15:07:27.708",1,3
2,200467,200467,"15:07:34.602",1,2
2,200139,200139,"15:07:51.644",1,2
2,200371,200371,"15:08:08.683",1,2
3,200338,200338,"15:08:50.620",1,3
2,200131,200131,"15:09:39.105",1,2
2,200458,200458,"15:09:50.503",1,2
1,200354,200354,"15:10:12.607",1,1
3,200256,200256,"15:10:22.552",1,3
1,200370,200370,"15:11:43.470",1,1
3,200423,200423,"15:11:57.700",1,3
2,200314,200314,"15:12:13.291",1,2
2,200197,200197,"15:12:42.694",1,2
2,200470,200470,"15:13:11.296",1,2
1,200437,200437,"15:15:54.777",1,1
2,200468,200468,"15:16:02.113",1,2
2,200246,200246,"15:17:05.373",1,2
3,200439,200439,"15:18:30.357",1,3
1,200049,200049,"15:18:56.375",1,1
2,200387,200387,"15:19:31.998",1,2
1,200326,200326,"15:19:44.875",1,1
2,200351,200351,"15:20:14.865",1,2
2,200413,200413,"15:20:39.378",1,2
3,200394,200394,"15:21:00.130",1,3
1,200319,200319,"15:21:28.743",1,1
2,200315,200315,"15:21:30.157",1,2
2,200478,200478,"15:21:34.170",1,2
1,200133,200133,"15:22:05.540",1,1
2,200386,200386,"15:22:05.638",1,2
1,200342,200342,"15:22:42.789",1,1
1,200433,200433,"15:23:06.538",1,1
2,200484,200484,"15:23:42.878",1,2
